Resource|Type|File|http://purl.org/coscine/terms/sfb1394#TestingEnv|http://purl.org/coscine/terms/sfb1394#aliasID|http://purl.org/coscine/terms/sfb1394#anyDataSetToBeLinkedWithThisExperiment|http://purl.org/coscine/terms/sfb1394#counterElectrode|http://purl.org/coscine/terms/sfb1394#environmentalGas|http://purl.org/coscine/terms/sfb1394#irCompensation|http://purl.org/coscine/terms/sfb1394#measurementDateTime|http://purl.org/coscine/terms/sfb1394#operator|http://purl.org/coscine/terms/sfb1394#parentSampleId|http://purl.org/coscine/terms/sfb1394#potentialMeasurement|http://purl.org/coscine/terms/sfb1394#potentiostat|http://purl.org/coscine/terms/sfb1394#pre-treatment|http://purl.org/coscine/terms/sfb1394#referenceElectrodePotential|http://purl.org/coscine/terms/sfb1394#relativeHumidity|http://purl.org/coscine/terms/sfb1394#sampleArea|http://purl.org/coscine/terms/sfb1394#scanEnd|http://purl.org/coscine/terms/sfb1394#scanStart|http://purl.org/coscine/terms/sfb1394#scanVelocity|http://purl.org/coscine/terms/sfb1394#temperature|http://purl.org/coscine/terms/sfb1394#timeOcp|http://purl.org/dc/terms/created|http://purl.org/dc/terms/creator|http://purl.org/dc/terms/identifier|http://purl.org/dc/terms/isPartOf|http://purl.org/dc/terms/modified|http://purl.org/fdp/fdp-o#isMetadataOf|http://www.purl.org/net/CSMD/4.0#investigation_instrument|http://www.purl.org/net/CSMD/4.0#investigation_sample|http://www.w3.org/1999/02/22-rdf-syntax-ns#type|http://www.w3.org/ns/prov#generatedAtTime|http://www.w3.org/ns/prov#wasRevisionOfNode
4082CBB8-A48E-4656-8A91-E36FDFF4A782|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/4082cbb8-a48e-4656-8a91-e36fdff4a782/PDP_S2_b%23P01-Pol1_WB_pH11.5_10122021_%235.DTA/@type=metadata&version=1672885044|||OCP_S2_b#P01-Pol1_WB_pH11.5||||2022-02-14||S2_b WB||||||||||||2022-02-14|Jakub Nowak|PDP_S2_b#P01-Pol1_WB_pH11.5|https://purl.org/coscine/resources/4082cbb8-a48e-4656-8a91-e36fdff4a782/PDP_S2_b%23P01-Pol1_WB_pH11.5_10122021_%235.DTA|2023-01-05T02:17:25.455500Z|https://purl.org/coscine/resources/4082cbb8-a48e-4656-8a91-e36fdff4a782/PDP_S2_b%23P01-Pol1_WB_pH11.5_10122021_%235.DTA/@type=data&version=1672703593|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T02:17:25.455476Z|https://purl.org/coscine/resources/4082cbb8-a48e-4656-8a91-e36fdff4a782/PDP_S2_b%23P01-Pol1_WB_pH11.5_10122021_%235.DTA/@type=metadata&version=1672772854
4082CBB8-A48E-4656-8A91-E36FDFF4A782|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/4082cbb8-a48e-4656-8a91-e36fdff4a782/PDP_S2_b%23P01-Pol1_WB_pH11.5_10122021_%236.DTA/@type=metadata&version=1672885045|||OCP_S2_b#P01-Pol1_WB_pH11.5||||2022-02-14||S2_b WB||||||||||||2022-02-14|Jakub Nowak|PDP_S2_b#P01-Pol1_WB_pH11.5|https://purl.org/coscine/resources/4082cbb8-a48e-4656-8a91-e36fdff4a782/PDP_S2_b%23P01-Pol1_WB_pH11.5_10122021_%236.DTA|2023-01-05T02:17:25.950135Z|https://purl.org/coscine/resources/4082cbb8-a48e-4656-8a91-e36fdff4a782/PDP_S2_b%23P01-Pol1_WB_pH11.5_10122021_%236.DTA/@type=data&version=1672703595|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T02:17:25.950112Z|https://purl.org/coscine/resources/4082cbb8-a48e-4656-8a91-e36fdff4a782/PDP_S2_b%23P01-Pol1_WB_pH11.5_10122021_%236.DTA/@type=metadata&version=1672772855
4082CBB8-A48E-4656-8A91-E36FDFF4A782|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/4082cbb8-a48e-4656-8a91-e36fdff4a782/PDP_S2_b%23P01-Pol1_WB_pH11.5_10122021_%237.DTA/@type=metadata&version=1672885045|||OCP_S2_b#P01-Pol1_WB_pH11.5||||2022-02-14||S2_b WB||||||||||||2022-02-14|Jakub Nowak|PDP_S2_b#P01-Pol1_WB_pH11.5|https://purl.org/coscine/resources/4082cbb8-a48e-4656-8a91-e36fdff4a782/PDP_S2_b%23P01-Pol1_WB_pH11.5_10122021_%237.DTA|2023-01-05T02:17:26.437202Z|https://purl.org/coscine/resources/4082cbb8-a48e-4656-8a91-e36fdff4a782/PDP_S2_b%23P01-Pol1_WB_pH11.5_10122021_%237.DTA/@type=data&version=1672703598|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T02:17:26.437173Z|https://purl.org/coscine/resources/4082cbb8-a48e-4656-8a91-e36fdff4a782/PDP_S2_b%23P01-Pol1_WB_pH11.5_10122021_%237.DTA/@type=metadata&version=1672772855
4082CBB8-A48E-4656-8A91-E36FDFF4A782|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/4082cbb8-a48e-4656-8a91-e36fdff4a782/PDP_S2_b%23P01-Pol1_WB_pH11.5_10122021_%238.DTA/@type=metadata&version=1672885046|||OCP_S2_b#P01-Pol1_WB_pH11.5||||2022-02-14||S2_b WB||||||||||||2022-02-14|Jakub Nowak|PDP_S2_b#P01-Pol1_WB_pH11.5|https://purl.org/coscine/resources/4082cbb8-a48e-4656-8a91-e36fdff4a782/PDP_S2_b%23P01-Pol1_WB_pH11.5_10122021_%238.DTA|2023-01-05T02:17:26.922074Z|https://purl.org/coscine/resources/4082cbb8-a48e-4656-8a91-e36fdff4a782/PDP_S2_b%23P01-Pol1_WB_pH11.5_10122021_%238.DTA/@type=data&version=1672703600|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T02:17:26.922046Z|https://purl.org/coscine/resources/4082cbb8-a48e-4656-8a91-e36fdff4a782/PDP_S2_b%23P01-Pol1_WB_pH11.5_10122021_%238.DTA/@type=metadata&version=1672772856
42DACDEC-2017-4670-AC1A-8F73410DF5DF|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/42dacdec-2017-4670-ac1a-8f73410df5df@path=%2FPDP_S4_a%23P06-Pol4_pH11.5_01102021_%231.DTA|||OCP_S4_a#P06-Pol4_pH11.5||||2022-02-14||S4_a||||||||||||2022-02-14|Jakub Nowak|PDP_S4_a#P06-Pol4_pH11.5||||||||
42DACDEC-2017-4670-AC1A-8F73410DF5DF|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/42dacdec-2017-4670-ac1a-8f73410df5df@path=%2FPDP_S4_a%23P06-Pol4_pH11.5_01102021_%232.DTA|||OCP_S4_a#P06-Pol4_pH11.5||||2022-02-14||S4_a||||||||||||2022-02-14|Jakub Nowak|PDP_S4_a#P06-Pol4_pH11.5||||||||
42DACDEC-2017-4670-AC1A-8F73410DF5DF|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/42dacdec-2017-4670-ac1a-8f73410df5df@path=%2FPDP_S4_a%23P06-Pol4_pH11.5_01102021_%233.DTA|||OCP_S4_a#P06-Pol4_pH11.5||||2022-02-14||S4_a||||||||||||2022-02-14|Jakub Nowak|PDP_S4_a#P06-Pol4_pH11.5||||||||
42DACDEC-2017-4670-AC1A-8F73410DF5DF|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/42dacdec-2017-4670-ac1a-8f73410df5df@path=%2FPDP_S4_a%23P06-Pol4_pH11.5_01102021_%234.DTA|||OCP_S4_a#P06-Pol4_pH11.5||||2022-02-14||S4_a||||||||||||2022-02-14|Jakub Nowak|PDP_S4_a#P06-Pol4_pH11.5||||||||
42DACDEC-2017-4670-AC1A-8F73410DF5DF|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/42dacdec-2017-4670-ac1a-8f73410df5df@path=%2FPDP_S4_a%23P06-Pol4_pH11.5_01102021_%235.DTA|||OCP_S4_a#P06-Pol4_pH11.5||||2022-02-14||S4_a||||||||||||2022-02-14|Jakub Nowak|PDP_S4_a#P06-Pol4_pH11.5||||||||
42DACDEC-2017-4670-AC1A-8F73410DF5DF|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/42dacdec-2017-4670-ac1a-8f73410df5df/PDP_S4_a%23P06-Pol4_pH11.5_01102021_%231.DTA/@type=metadata&version=1672880833|||OCP_S4_a#P06-Pol4_pH11.5||||2022-02-14||S4_a||||||||||||2022-02-14|Jakub Nowak|PDP_S4_a#P06-Pol4_pH11.5|https://purl.org/coscine/resources/42dacdec-2017-4670-ac1a-8f73410df5df/PDP_S4_a%23P06-Pol4_pH11.5_01102021_%231.DTA|2023-01-05T01:07:14.313633Z|https://purl.org/coscine/resources/42dacdec-2017-4670-ac1a-8f73410df5df/PDP_S4_a%23P06-Pol4_pH11.5_01102021_%231.DTA/@type=data&version=1672684064|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T01:07:14.313612Z|https://purl.org/coscine/resources/42dacdec-2017-4670-ac1a-8f73410df5df/PDP_S4_a%23P06-Pol4_pH11.5_01102021_%231.DTA/@type=metadata&version=1672768632
42DACDEC-2017-4670-AC1A-8F73410DF5DF|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/42dacdec-2017-4670-ac1a-8f73410df5df/PDP_S4_a%23P06-Pol4_pH11.5_01102021_%232.DTA/@type=metadata&version=1672880834|||OCP_S4_a#P06-Pol4_pH11.5||||2022-02-14||S4_a||||||||||||2022-02-14|Jakub Nowak|PDP_S4_a#P06-Pol4_pH11.5|https://purl.org/coscine/resources/42dacdec-2017-4670-ac1a-8f73410df5df/PDP_S4_a%23P06-Pol4_pH11.5_01102021_%232.DTA|2023-01-05T01:07:14.827244Z|https://purl.org/coscine/resources/42dacdec-2017-4670-ac1a-8f73410df5df/PDP_S4_a%23P06-Pol4_pH11.5_01102021_%232.DTA/@type=data&version=1672684066|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T01:07:14.827224Z|https://purl.org/coscine/resources/42dacdec-2017-4670-ac1a-8f73410df5df/PDP_S4_a%23P06-Pol4_pH11.5_01102021_%232.DTA/@type=metadata&version=1672768632
42DACDEC-2017-4670-AC1A-8F73410DF5DF|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/42dacdec-2017-4670-ac1a-8f73410df5df/PDP_S4_a%23P06-Pol4_pH11.5_01102021_%233.DTA/@type=metadata&version=1672880834|||OCP_S4_a#P06-Pol4_pH11.5||||2022-02-14||S4_a||||||||||||2022-02-14|Jakub Nowak|PDP_S4_a#P06-Pol4_pH11.5|https://purl.org/coscine/resources/42dacdec-2017-4670-ac1a-8f73410df5df/PDP_S4_a%23P06-Pol4_pH11.5_01102021_%233.DTA|2023-01-05T01:07:15.356302Z|https://purl.org/coscine/resources/42dacdec-2017-4670-ac1a-8f73410df5df/PDP_S4_a%23P06-Pol4_pH11.5_01102021_%233.DTA/@type=data&version=1672684069|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T01:07:15.356279Z|https://purl.org/coscine/resources/42dacdec-2017-4670-ac1a-8f73410df5df/PDP_S4_a%23P06-Pol4_pH11.5_01102021_%233.DTA/@type=metadata&version=1672768633
42DACDEC-2017-4670-AC1A-8F73410DF5DF|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/42dacdec-2017-4670-ac1a-8f73410df5df/PDP_S4_a%23P06-Pol4_pH11.5_01102021_%234.DTA/@type=metadata&version=1672880835|||OCP_S4_a#P06-Pol4_pH11.5||||2022-02-14||S4_a||||||||||||2022-02-14|Jakub Nowak|PDP_S4_a#P06-Pol4_pH11.5|https://purl.org/coscine/resources/42dacdec-2017-4670-ac1a-8f73410df5df/PDP_S4_a%23P06-Pol4_pH11.5_01102021_%234.DTA|2023-01-05T01:07:15.874126Z|https://purl.org/coscine/resources/42dacdec-2017-4670-ac1a-8f73410df5df/PDP_S4_a%23P06-Pol4_pH11.5_01102021_%234.DTA/@type=data&version=1672684071|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T01:07:15.874104Z|https://purl.org/coscine/resources/42dacdec-2017-4670-ac1a-8f73410df5df/PDP_S4_a%23P06-Pol4_pH11.5_01102021_%234.DTA/@type=metadata&version=1672768634
42DACDEC-2017-4670-AC1A-8F73410DF5DF|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/42dacdec-2017-4670-ac1a-8f73410df5df/PDP_S4_a%23P06-Pol4_pH11.5_01102021_%235.DTA/@type=metadata&version=1672880835|||OCP_S4_a#P06-Pol4_pH11.5||||2022-02-14||S4_a||||||||||||2022-02-14|Jakub Nowak|PDP_S4_a#P06-Pol4_pH11.5|https://purl.org/coscine/resources/42dacdec-2017-4670-ac1a-8f73410df5df/PDP_S4_a%23P06-Pol4_pH11.5_01102021_%235.DTA|2023-01-05T01:07:16.392689Z|https://purl.org/coscine/resources/42dacdec-2017-4670-ac1a-8f73410df5df/PDP_S4_a%23P06-Pol4_pH11.5_01102021_%235.DTA/@type=data&version=1672684073|||http://www.w3.org/ns/ldp#RDFSource|2023-01-05T01:07:16.392667Z|https://purl.org/coscine/resources/42dacdec-2017-4670-ac1a-8f73410df5df/PDP_S4_a%23P06-Pol4_pH11.5_01102021_%235.DTA/@type=metadata&version=1672768634
4BF0A856-9A2A-4A25-9E7B-50915C7E6DCC|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc@path=%2FPDP_Mg3.68Al3.80Ca_HgHgO1_2242021.DTA|-|||Pt-sheet|-|1|2021-04-22|Markus Felten|||Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|0,5|-0,3|0,8|25|3600|2021-08-18|Markus Felten|PDP||||REF600-22034|Mg3,68Al3,80Ca|||
4BF0A856-9A2A-4A25-9E7B-50915C7E6DCC|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc@path=%2FPDP_Mg3.68Al3.80Ca_HgHgO2_2242021_1.DTA|-|||Pt-sheet|-|1|2021-04-22|Markus Felten|||Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|0,5|-0,3|0,8|25|3600|2021-08-18|Markus Felten|PDP||||REF600-22034|Mg3,68Al3,80Ca|||
4BF0A856-9A2A-4A25-9E7B-50915C7E6DCC|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc@path=%2FPDP_Mg3.80Al3.68Ca_HgHgO1_15042021.DTA|-|||Pt-sheet|-|1|2021-04-15|Markus Felten|||Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|0,5|-0,3|0,8|25|3600|2021-08-18|Markus Felten|PDP||||REF600-22034|Mg3,68Al3,80Ca|||
4BF0A856-9A2A-4A25-9E7B-50915C7E6DCC|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc@path=%2FPDP_Mg3.80Al3.68Ca_HgHgO1_16042021.DTA|-|||Pt-sheet|-|1|2021-04-16|Markus Felten|||Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|0,5|-0,3|0,8|25|3600|2021-08-18|Markus Felten|PDP||||REF600-22034|Mg3,68Al3,80Ca|||
4BF0A856-9A2A-4A25-9E7B-50915C7E6DCC|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc@path=%2FPDP_Mg3.80Al3.68Ca_HgHgO2_15042021_1.DTA|-|||Pt-sheet|-|1|2021-08-15|Markus Felten|||Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|0,5|-0,3|0,8|25|3600|2021-08-18|Markus Felten|PDP||||REF600-22034|Mg3,68Al3,80Ca|||
4BF0A856-9A2A-4A25-9E7B-50915C7E6DCC|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc@path=%2FPDP_Mg3.80Al3.68Ca_HgHgO2_16042021_1.DTA|-|||Pt-sheet|-|1|2021-04-16|Markus Felten|||Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|0,5|-0,3|0,8|25|3600|2021-08-18|Markus Felten|PDP||||REF600-22034|Mg3,68Al3,80Ca|||
4BF0A856-9A2A-4A25-9E7B-50915C7E6DCC|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc@path=%2FPDP_Mg4.70Al2.93Ca_HgHgO1_14042021.DTA|-|||Pt-sheet|-|1|2021-04-14|Markus Felten|||Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|0,5|-0,3|0,8|25|3600|2021-08-18|Markus Felten|PDP||||REF600-22034|Mg3,68Al3,80Ca|||
4BF0A856-9A2A-4A25-9E7B-50915C7E6DCC|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc@path=%2FPDP_Mg4.70Al2.93Ca_HgHgO1_15042021.DTA|-|||Pt-sheet|-|1|2021-04-15|Markus Felten|||Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|0,5|-0,3|0,8|25|3600|2021-08-18|Markus Felten|PDP||||REF600-22034|Mg4,70Al2,93Ca|||
4BF0A856-9A2A-4A25-9E7B-50915C7E6DCC|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc@path=%2FPDP_Mg4.70Al2.93Ca_HgHgO1_2242021.DTA|-|||Pt-sheet|-|1|2021-04-22|Markus Felten|||Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|0,5|-0,3|0,8|25|3600|2021-08-18|Markus Felten|PDP||||REF600-22034|Mg4,70Al2,93Ca|||
4BF0A856-9A2A-4A25-9E7B-50915C7E6DCC|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc@path=%2FPDP_Mg4.70Al2.93Ca_HgHgO2_13042021.DTA|-|||Pt-sheet|-|1|2021-04-16|Markus Felten|||Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|0,5|-0,3|0,8|25|3600|2021-08-18|Markus Felten|PDP||||REF600-22034|Mg4,70Al2,93Ca|||
4BF0A856-9A2A-4A25-9E7B-50915C7E6DCC|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc@path=%2FPDP_Mg4.70Al2.93Ca_HgHgO2_14042021_1.DTA|-|||Pt-sheet|-|1|2021-04-14|Markus Felten|||Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|0,5|-0,3|0,8|25|3600|2021-08-18|Markus Felten|PDP||||REF600-22034|Mg3,68Al3,80Ca|||
4BF0A856-9A2A-4A25-9E7B-50915C7E6DCC|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc@path=%2FPDP_Mg4.70Al2.93Ca_HgHgO2_16042021.DTA|-|||Pt-sheet|-|1|2021-04-16|Markus Felten|||Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|0,5|-0,3|0,8|25|3600|2021-08-18|Markus Felten|PDP||||REF600-22034|Mg3,68Al3,80Ca|||
4BF0A856-9A2A-4A25-9E7B-50915C7E6DCC|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc@path=%2FPDP_Mg5.44Al1%2C73Ca_HgHgO1_13042021.DTA|-|||Pt-sheet|-|1|2021-04-13|Markus Felten|||Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|0,5|-0,3|0,8|25|3600|2021-08-18|Markus Felten|PDP||||REF600-22034|Mg3,68Al3,80Ca|||
4BF0A856-9A2A-4A25-9E7B-50915C7E6DCC|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc@path=%2FPDP_Mg5.44Al1.73Ca_HgHgO1_14042021.DTA|-|||Pt-sheet|-|1|2021-04-14|Markus Felten|||Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|0,5|-0,3|0,8|25|3600|2021-08-18|Markus Felten|PDP||||REF600-22034|Mg5,44Al1,73Ca|||
4BF0A856-9A2A-4A25-9E7B-50915C7E6DCC|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc@path=%2FPDP_Mg5.44Al1.73Ca_HgHgO1_16042021.DTA|-|||Pt-sheet|-|1|2021-04-16|Markus Felten|||Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|0,5|-0,3|0,8|25|3600|2021-08-18|Markus Felten|PDP||||REF600-22034|Mg5,44Al1,73Ca|||
4BF0A856-9A2A-4A25-9E7B-50915C7E6DCC|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc@path=%2FPDP_Mg5.44Al1.73Ca_HgHgO1_2342021.DTA|-|||Pt-sheet|-|1|2021-04-23|Markus Felten|||Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|0,5|-0,3|0,8|25|3600|2021-08-18|Markus Felten|PDP||||REF600-22034|Mg3,68Al3,80Ca|||
4BF0A856-9A2A-4A25-9E7B-50915C7E6DCC|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc@path=%2FPDP_Mg5.44Al1.73Ca_HgHgO2_14042021_1.DTA|-|||Pt-sheet|-|1|2021-04-14|Markus Felten|||Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|0,5|-0,3|0,8|25|3600|2021-08-18|Markus Felten|PDP||||REF600-22034|Mg3,68Al3,80Ca|||
4BF0A856-9A2A-4A25-9E7B-50915C7E6DCC|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://hdl.handle.net/21.11102/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc@path=%2FPDP_Mg5.44Al1.73Ca_HgHgO2_2242021.DTA|-|||Pt-sheet|-|1|2021-04-22|Markus Felten|||Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|0,5|-0,3|0,8|25|3600|2021-08-18|Markus Felten|PDP||||REF600-22034|Mg3,68Al3,80Ca|||
4BF0A856-9A2A-4A25-9E7B-50915C7E6DCC|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc/PDP_Mg3.68Al3.80Ca_HgHgO1_2242021.DTA/@type=metadata&version=1672843645|-|||Pt-sheet|-|1|2021-04-22|Markus Felten|||Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|0,5|-0,3|0,8|25|3600|2021-08-18|Markus Felten|PDP|||https://purl.org/coscine/resources/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc/PDP_Mg3.68Al3.80Ca_HgHgO1_2242021.DTA/@type=data&version=1672654177|REF600-22034|Mg3,68Al3,80Ca|http://www.w3.org/ns/prov#Entity|2023-01-04T14:47:25.787651Z|https://purl.org/coscine/resources/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc/PDP_Mg3.68Al3.80Ca_HgHgO1_2242021.DTA/@type=metadata&version=1672756251
4BF0A856-9A2A-4A25-9E7B-50915C7E6DCC|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc/PDP_Mg3.68Al3.80Ca_HgHgO1_2242021.DTA/@type=metadata&version=1672865945|-|||Pt-sheet|-|1|2021-04-22|Markus Felten|||Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|0,5|-0,3|0,8|25|3600|2021-08-18|Markus Felten|PDP|https://purl.org/coscine/resources/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc/PDP_Mg3.68Al3.80Ca_HgHgO1_2242021.DTA|2023-01-04T20:59:06.480481Z|https://purl.org/coscine/resources/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc/PDP_Mg3.68Al3.80Ca_HgHgO1_2242021.DTA/@type=data&version=1672654177|REF600-22034|Mg3,68Al3,80Ca|http://www.w3.org/ns/ldp#RDFSource|2023-01-04T20:59:06.480460Z|https://purl.org/coscine/resources/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc/PDP_Mg3.68Al3.80Ca_HgHgO1_2242021.DTA/@type=metadata&version=1672756251
4BF0A856-9A2A-4A25-9E7B-50915C7E6DCC|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc/PDP_Mg3.68Al3.80Ca_HgHgO2_2242021_1.DTA/@type=metadata&version=1672843637|-|||Pt-sheet|-|1|2021-04-22|Markus Felten|||Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|0,5|-0,3|0,8|25|3600|2021-08-18|Markus Felten|PDP|||https://purl.org/coscine/resources/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc/PDP_Mg3.68Al3.80Ca_HgHgO2_2242021_1.DTA/@type=data&version=1672654176|REF600-22034|Mg3,68Al3,80Ca|http://www.w3.org/ns/prov#Entity|2023-01-04T14:47:17.960168Z|https://purl.org/coscine/resources/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc/PDP_Mg3.68Al3.80Ca_HgHgO2_2242021_1.DTA/@type=metadata&version=1672756251
4BF0A856-9A2A-4A25-9E7B-50915C7E6DCC|D0CE723A-EDF8-49F8-B2AC-34D7251CF104|https://purl.org/coscine/resources/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc/PDP_Mg3.68Al3.80Ca_HgHgO2_2242021_1.DTA/@type=metadata&version=1672865940|-|||Pt-sheet|-|1|2021-04-22|Markus Felten|||Gamry REF600-22034|SiO2 Endpolitur|Hg/HgO|-|28|0,5|-0,3|0,8|25|3600|2021-08-18|Markus Felten|PDP|https://purl.org/coscine/resources/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc/PDP_Mg3.68Al3.80Ca_HgHgO2_2242021_1.DTA|2023-01-04T20:59:01.073529Z|https://purl.org/coscine/resources/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc/PDP_Mg3.68Al3.80Ca_HgHgO2_2242021_1.DTA/@type=data&version=1672654176|REF600-22034|Mg3,68Al3,80Ca|http://www.w3.org/ns/ldp#RDFSource|2023-01-04T20:59:01.073506Z|https://purl.org/coscine/resources/4bf0a856-9a2a-4a25-9e7b-50915c7e6dcc/PDP_Mg3.68Al3.80Ca_HgHgO2_2242021_1.DTA/@type=metadata&version=1672756251
